Country,Time,House Price Index,Income Index,Affordability Ratio
Australia,2017-Q2,288.09806835066865,170.15203896508365,169.32
Australia,2017-Q3,288.09806835066865,170.15203896508365,169.32
Australia,2017-Q4,291.3620604259534,170.15203896508365,171.24
Australia,2018-Q1,289.0589400693412,174.99983018166247,165.18
Australia,2018-Q2,287.3303615651312,174.99983018166247,164.19
Australia,2018-Q3,282.53095591877167,174.99983018166247,161.45
Australia,2018-Q4,275.2377414561664,174.99983018166247,157.28
Australia,2019-Q1,266.79296681525506,182.87064973891498,145.89
Australia,2019-Q2,265.0668647845468,182.87064973891498,144.95
Australia,2019-Q3,271.5923724616146,182.87064973891498,148.52
Australia,2019-Q4,282.91480931154035,182.87064973891498,154.71
Australia,2020-Q1,288.48192174343734,192.40341466063998,149.94
Australia,2020-Q2,282.53095591877167,192.40341466063998,146.84
Australia,2020-Q3,285.2179296681526,192.40341466063998,148.24
Australia,2020-Q4,295.2005943536404,192.40341466063998,153.43
Australia,2021-Q1,314.2025755324418,199.2493743668127,157.69
Australia,2021-Q2,338.3853392768697,199.2493743668127,169.83
Australia,2021-Q3,357.5804853888063,199.2493743668127,179.46
Australia,2021-Q4,376.3893016344725,199.2493743668127,188.9
Austria,2010-Q1,100.0,100.0,100.0
Austria,2010-Q2,104.60161371659102,100.0,104.6
Austria,2010-Q3,104.19818456883509,100.0,104.2
Austria,2010-Q4,105.67322239031769,100.0,105.67
Austria,2011-Q1,105.93797276853255,98.66413305839514,107.37
Austria,2011-Q2,108.30811901159858,98.66413305839514,109.77
Austria,2011-Q3,107.45083207261726,98.66413305839514,108.91
Austria,2011-Q4,107.90468986384268,98.66413305839514,109.37
Austria,2012-Q1,109.56883509833585,100.75956180388657,108.74
Austria,2012-Q2,111.68683812405449,100.75956180388657,110.84
Austria,2012-Q3,113.75441250630358,100.75956180388657,112.9
Austria,2012-Q4,114.87644982349975,100.75956180388657,114.01
Austria,2013-Q1,113.67876954109934,98.78143752969343,115.08
Austria,2013-Q2,118.4064548663641,98.78143752969343,119.87
Austria,2013-Q3,117.79122541603633,98.78143752969343,119.24
Austria,2013-Q4,117.58698940998487,98.78143752969343,119.04
Austria,2014-Q1,118.32072617246598,99.49627455056275,118.92
Austria,2014-Q2,120.21180030257186,99.49627455056275,120.82
Austria,2014-Q3,121.42208774583965,99.49627455056275,122.04
Austria,2014-Q4,122.18860312657591,99.49627455056275,122.81
Austria,2015-Q1,125.41855774079676,100.25003149972073,125.11
Austria,2015-Q2,126.31114473020676,100.25003149972073,126.0
Austria,2015-Q3,128.25264750378216,100.25003149972073,127.93
Austria,2015-Q4,128.1391830559758,100.25003149972073,127.82
Austria,2016-Q1,134.15279878971256,102.80389408742312,130.49
Austria,2016-Q2,136.00605143721634,102.80389408742312,132.3
Austria,2016-Q3,138.1870902672718,102.80389408742312,134.42
Austria,2016-Q4,137.82148260211798,102.80389408742312,134.06
Austria,2017-Q1,140.5446293494705,103.69891639248283,135.53
Austria,2017-Q2,143.75945537065056,103.69891639248283,138.63
Austria,2017-Q3,146.18003025718608,103.69891639248283,140.97
Austria,2017-Q4,144.11245587493696,103.69891639248283,138.97
Austria,2018-Q1,146.73474533535048,105.14414266415237,139.56
Austria,2018-Q2,150.53328290468986,105.14414266415237,143.17
Austria,2018-Q3,153.0509329299042,105.14414266415237,145.56
Austria,2018-Q4,154.82854261220373,105.14414266415237,147.25
Austria,2019-Q1,155.28240040342916,105.7448517249161,146.85
Austria,2019-Q2,159.68229954614222,105.7448517249161,151.01
Austria,2019-Q3,161.68683812405447,105.7448517249161,152.9
Austria,2019-Q4,163.26273323247605,105.7448517249161,154.39
Austria,2020-Q1,169.17549167927382,104.46817362077627,161.94
Austria,2020-Q2,170.9026727181039,104.46817362077627,163.59
Austria,2020-Q3,176.92889561270803,104.46817362077627,169.36
Austria,2020-Q4,177.9122541603631,104.46817362077627,170.3
Austria,2021-Q1,186.2581946545638,108.64207587808556,171.44
Austria,2021-Q2,194.12506303580435,108.64207587808556,178.68
Austria,2021-Q3,201.27332324760462,108.64207587808556,185.26
Austria,2021-Q4,206.66918809884015,108.64207587808556,190.23
Austria,2022-Q1,218.44427634896624,110.8313202792341,197.1
Austria,2022-Q2,224.47049924357037,110.8313202792341,202.53
Austria,2022-Q3,230.42107917297025,110.8313202792341,207.9
Austria,2022-Q4,223.2097831568331,110.8313202792341,201.4
Austria,2023-Q1,218.80988401412003,110.22014942512526,198.52
Austria,2023-Q2,219.09984871406957,110.22014942512526,198.78
Austria,2023-Q3,217.95259707513864,110.22014942512526,197.74
Austria,2023-Q4,210.03530005042865,110.22014942512526,190.56
Austria,2024-Q1,207.24911749873928,114.85804885236688,180.44
Belgium,2005-Q1,100.0,100.0,100.0
Belgium,2005-Q2,100.22198532639368,100.0,100.22
Belgium,2005-Q3,100.46278296858343,100.0,100.46
Belgium,2005-Q4,101.27672916536025,100.0,101.28
Belgium,2006-Q1,103.04508685019125,102.27420493841912,100.75
Belgium,2006-Q2,105.29629397378817,102.27420493841912,102.95
Belgium,2006-Q3,106.32093810748104,102.27420493841912,103.96
Belgium,2006-Q4,106.93421960243306,102.27420493841912,104.56
Belgium,2007-Q1,109.145293785665,104.71229519176943,104.23
Belgium,2007-Q2,110.29159089483915,104.71229519176943,105.33
Belgium,2007-Q3,110.61265441775883,104.71229519176943,105.63
Belgium,2007-Q4,110.38189001066033,104.71229519176943,105.41
Belgium,2008-Q1,111.50686649526553,107.05878954436132,104.15
Belgium,2008-Q2,112.96419389226813,107.05878954436132,105.52
Belgium,2008-Q3,114.3738634225873,107.05878954436132,106.83
Belgium,2008-Q4,114.15940302251207,107.05878954436132,106.63
Belgium,2009-Q1,112.69329654480464,109.25839107107291,103.14
Belgium,2009-Q2,111.29616855834952,109.25839107107291,101.87
Belgium,2009-Q3,113.9160970715495,109.25839107107291,104.26
Belgium,2009-Q4,113.11594657302312,109.25839107107291,103.53
Belgium,2010-Q1,113.49971781526304,108.86801238102446,104.25
Belgium,2010-Q2,114.53063272088792,108.86801238102446,105.2
Belgium,2010-Q3,117.578227879852,108.86801238102446,108.0
Belgium,2010-Q4,117.11042829372296,108.86801238102446,107.57
Belgium,2011-Q1,117.87922493258918,109.42636855608765,107.72
Belgium,2011-Q2,118.80729917852887,109.42636855608765,108.57
Belgium,2011-Q3,121.41092368470561,109.42636855608765,110.95
Belgium,2011-Q4,120.85282498275535,109.42636855608765,110.44
Belgium,2012-Q1,121.8197780146736,110.05407606090773,110.69
Belgium,2012-Q2,122.01918856211198,110.05407606090773,110.87
Belgium,2012-Q3,123.67718066093938,110.05407606090773,112.38
Belgium,2012-Q4,123.26205555903931,110.05407606090773,112.0
Belgium,2013-Q1,123.34357559415562,110.19669633538645,111.93
Belgium,2013-Q2,123.48780334859217,110.19669633538645,112.06
Belgium,2013-Q3,125.24612779833195,110.19669633538645,113.66
Belgium,2013-Q4,124.22775443657113,110.19669633538645,112.73
Belgium,2014-Q1,123.11531949582992,111.01645972471701,110.9
Belgium,2014-Q2,123.06891578353296,111.01645972471701,110.86
Belgium,2014-Q3,124.51871825421709,111.01645972471701,112.16
Belgium,2014-Q4,124.96770552455006,111.01645972471701,112.57
Belgium,2015-Q1,123.40628331347587,111.62467683777908,110.55
Belgium,2015-Q2,124.52122656298992,111.62467683777908,111.55
Belgium,2015-Q3,128.1093622624945,111.62467683777908,114.77
Belgium,2015-Q4,129.66075123847747,111.62467683777908,116.16
Belgium,2016-Q1,127.07092243055118,113.22763376732827,112.23
Belgium,2016-Q2,128.96845801718192,113.22763376732827,113.9
Belgium,2016-Q3,131.6122154637236,113.22763376732827,116.24
Belgium,2016-Q4,131.50184987771993,113.22763376732827,116.14
Belgium,2017-Q1,132.84504922555968,114.87003388175351,115.65
Belgium,2017-Q2,132.34589577977047,114.87003388175351,115.21
Belgium,2017-Q3,138.06734809054996,114.87003388175351,120.19
Belgium,2017-Q4,138.09493948705085,114.87003388175351,120.22
Belgium,2018-Q1,135.74716247570075,116.30343018717477,116.72
Belgium,2018-Q2,139.47701762086913,116.30343018717477,119.93
Belgium,2018-Q3,143.45770364331847,116.30343018717477,123.35
Belgium,2018-Q4,139.88838025960996,116.30343018717477,120.28
Belgium,2019-Q1,140.68351414059072,119.36918071648779,117.86
Belgium,2019-Q2,141.5476265128237,119.36918071648779,118.58
Belgium,2019-Q3,148.78911393992598,119.36918071648779,124.65
Belgium,2019-Q4,144.81219038063585,119.36918071648779,121.31
Belgium,2020-Q1,148.27114817834075,119.70549491734879,123.86
Belgium,2020-Q2,148.32006019941056,119.70549491734879,123.9
Belgium,2020-Q3,149.67956355427353,119.70549491734879,125.04
Belgium,2020-Q4,155.4248447983947,119.70549491734879,129.84
Belgium,2021-Q1,155.79105787922492,123.40657357985778,126.24
Belgium,2021-Q2,157.0188750235154,123.40657357985778,127.24
Belgium,2021-Q3,162.31893146046278,123.40657357985778,131.53
Belgium,2021-Q4,164.01454819088227,123.40657357985778,132.91
Belgium,2022-Q1,163.89038690662818,123.81407829460053,132.37
Belgium,2022-Q2,168.2849438765912,123.81407829460053,135.92
Belgium,2022-Q3,169.9015488806672,123.81407829460053,137.22
Belgium,2022-Q4,172.48510691666144,123.81407829460053,139.31
Belgium,2023-Q1,169.72972972972974,127.446981598069,133.18
Belgium,2023-Q2,169.10265253652724,127.446981598069,132.68
Belgium,2023-Q3,171.93327898664324,127.446981598069,134.91
Belgium,2023-Q4,177.56192387282877,127.446981598069,139.32
Belgium,2024-Q1,182.10572521477394,129.027761868833,141.14
Canada,1993-Q1,100.0,100.0,100.0
Canada,1993-Q2,100.82684078626592,100.0,100.83
Canada,1993-Q3,101.12348057350357,100.0,101.12
Canada,1993-Q4,100.94617863170636,100.0,100.95
Canada,1994-Q1,100.88650970898614,100.31580065083232,100.57
Canada,1994-Q2,100.88650970898614,100.31580065083232,100.57
Canada,1994-Q3,100.94617863170636,100.31580065083232,100.63
Canada,1994-Q4,100.7092077671889,100.31580065083232,100.39
Canada,1995-Q1,100.4739417290349,100.98848217365311,99.49
Canada,1995-Q2,99.94203590364322,100.98848217365311,98.96
Canada,1995-Q3,99.58743202004874,100.98848217365311,98.61
Canada,1995-Q4,98.76059123378283,100.98848217365311,97.79
Canada,1996-Q1,98.22868540839114,101.22367201262472,97.04
Canada,1996-Q2,97.57914656392246,101.22367201262472,96.4
Canada,1996-Q3,97.46151354484546,101.22367201262472,96.28
Canada,1996-Q4,97.69677958299947,101.22367201262472,96.52
Canada,1997-Q1,98.16901648567092,103.37151436144099,94.97
Canada,1997-Q2,98.4656562729086,103.37151436144099,95.25
Canada,1997-Q3,98.52362036926539,103.37151436144099,95.31
Canada,1997-Q4,98.81855533013962,103.37151436144099,95.6
Canada,1998-Q1,99.23282813645429,106.58808426083675,93.1
Canada,1998-Q2,99.41013007825153,106.58808426083675,93.27
Canada,1998-Q3,99.58743202004874,106.58808426083675,93.43
Canada,1998-Q4,99.64710094276897,106.58808426083675,93.49
Canada,1999-Q1,99.82269805820276,110.21050826055934,90.57
Canada,1999-Q2,99.94203590364322,110.21050826055934,90.68
Canada,1999-Q3,100.41427280631466,110.21050826055934,91.11
Canada,1999-Q4,101.12348057350357,110.21050826055934,91.75
Canada,2000-Q1,101.65538639889526,114.01953068223278,89.16
Canada,2000-Q2,102.30492524336397,114.01953068223278,89.73
Canada,2000-Q3,102.89479516511244,114.01953068223278,90.24
Canada,2000-Q4,103.60400293230134,114.01953068223278,90.87
Canada,2001-Q1,104.25354177677002,118.35453197943426,88.09
Canada,2001-Q2,105.14005148575617,118.35453197943426,88.83
Canada,2001-Q3,105.84755442658165,118.35453197943426,89.43
Canada,2001-Q4,106.43912917469356,118.35453197943426,89.93
Canada,2002-Q1,107.62057384455392,120.90976667282854,89.01
Canada,2002-Q2,109.333924339806,120.90976667282854,90.43
Canada,2002-Q3,110.27839814514893,120.90976667282854,91.21
Canada,2002-Q4,111.69681367952673,120.90976667282854,92.38
Canada,2003-Q1,112.87655352302366,122.7646281780502,91.95
Canada,2003-Q2,114.1773360383245,122.7646281780502,93.01
Canada,2003-Q3,115.53608264998209,122.7646281780502,94.11
Canada,2003-Q4,117.30739724159093,122.7646281780502,95.55
Canada,2004-Q1,118.60647493052832,126.82550465887772,93.52
Canada,2004-Q2,120.85173125117208,126.82550465887772,95.29
Canada,2004-Q3,122.38777980462687,126.82550465887772,96.5
Canada,2004-Q4,123.56922447448726,126.82550465887772,97.43
Canada,2005-Q1,124.6313312989072,129.1843379020452,96.48
Canada,2005-Q2,126.5219837359565,129.1843379020452,97.94
Canada,2005-Q3,128.1756653084883,129.1843379020452,99.22
Canada,2005-Q4,130.47888572548885,129.1843379020452,101.0
Canada,2006-Q1,133.4333498133215,136.01824316397787,98.1
Canada,2006-Q2,138.03979064732258,136.01824316397787,101.49
Canada,2006-Q3,143.0605042876383,136.01824316397787,105.18
Canada,2006-Q4,145.06878974376463,136.01824316397787,106.65
Canada,2007-Q1,146.4872052781424,140.70014659176613,104.11
Canada,2007-Q2,149.6769354041291,140.70014659176613,106.38
Canada,2007-Q3,152.80699660739555,140.70014659176613,108.6
Canada,2007-Q4,153.9884412772559,140.70014659176613,109.44
Canada,2008-Q1,155.701791772508,146.09255870954289,106.58
Canada,2008-Q2,156.1740286751794,146.09255870954289,106.9
Canada,2008-Q3,156.35133061697664,146.09255870954289,107.02
Canada,2008-Q4,155.40515198527032,146.09255870954289,106.37
Canada,2009-Q1,153.21956458734675,149.0967675463296,102.77
Canada,2009-Q2,151.27094805394069,149.0967675463296,101.46
Canada,2009-Q3,151.68522086025538,149.0967675463296,101.74
Canada,2009-Q4,153.10193156826978,149.0967675463296,102.69
Canada,2010-Q1,154.5203471026476,154.18453119684665,100.22
Canada,2010-Q2,155.64212284978774,154.18453119684665,100.95
Canada,2010-Q3,155.937057810662,154.18453119684665,101.14
Canada,2010-Q4,156.52863255877386,154.18453119684665,101.52
Canada,2011-Q1,157.4731063641168,156.61155600830116,100.55
Canada,2011-Q2,158.65455103397716,156.61155600830116,101.3
Canada,2011-Q3,159.4813918202431,156.61155600830116,101.83
Canada,2011-Q4,160.42586562558603,156.61155600830116,102.44
Canada,2012-Q1,161.31237533457215,160.07145866163867,100.78
Canada,2012-Q2,162.4938200044325,160.07145866163867,101.51
Canada,2012-Q3,163.26099186797822,160.07145866163867,101.99
Canada,2012-Q4,164.08783265424412,160.07145866163867,102.51
Canada,2013-Q1,164.6794074023561,163.58579445178867,100.67
Canada,2013-Q2,165.4465792659018,163.58579445178867,101.14
Canada,2013-Q3,166.03815401401368,163.58579445178867,101.5
Canada,2013-Q4,166.3330889748879,163.58579445178867,101.68
Canada,2014-Q1,167.15992976115382,165.44553498997197,101.04
Canada,2014-Q2,167.98677054741972,165.44553498997197,101.54
Canada,2014-Q3,168.57834529553165,165.44553498997197,101.89
Canada,2014-Q4,169.1682152172801,165.44553498997197,102.25
Canada,2015-Q1,169.40518608179752,170.30964855824732,99.47
Canada,2015-Q2,169.93709190718926,170.30964855824732,99.78
Canada,2015-Q3,170.88156571253216,170.30964855824732,100.34
Canada,2015-Q4,171.70840649879807,170.30964855824732,100.82
Canada,2016-Q1,172.417614265987,170.28617300500218,101.25
Canada,2016-Q2,174.12925993487562,170.28617300500218,102.26
Canada,2016-Q3,175.66530848833045,170.28617300500218,103.16
Canada,2016-Q4,176.96609100363128,170.28617300500218,103.92
Canada,2017-Q1,177.9702337316944,176.47299943801056,100.85
Canada,2017-Q2,180.80535997408666,176.47299943801056,102.45
Canada,2017-Q3,182.39937262389824,176.47299943801056,103.36
Canada,2017-Q4,182.99094737201017,176.47299943801056,103.69
Canada,2018-Q1,182.81364543021294,179.81088414836398,101.67
Canada,2018-Q2,182.75397650749272,179.81088414836398,101.64
Canada,2018-Q3,183.04891146836692,179.81088414836398,101.8
Canada,2018-Q4,183.04891146836692,179.81088414836398,101.8
Canada,2019-Q1,182.8716095265697,184.23047488273224,99.26
Canada,2019-Q2,182.69430758477247,184.23047488273224,99.17
Canada,2019-Q3,182.5766745656955,184.23047488273224,99.1
Canada,2019-Q4,183.04891146836692,184.23047488273224,99.36
Canada,2020-Q1,183.87575225463283,195.84662508909344,93.89
Canada,2020-Q2,184.64462894454198,195.84662508909344,94.28
Canada,2020-Q3,186.88818043882227,195.84662508909344,95.43
Canada,2020-Q4,191.02408919651532,195.84662508909344,97.54
Canada,2021-Q1,196.3397377977053,198.46373456402716,98.93
Canada,2021-Q2,205.0224184666792,198.46373456402716,103.3
Canada,2021-Q3,208.92135635985474,198.46373456402716,105.27
Canada,2021-Q4,213.17319331026133,198.46373456402716,107.41
Canada,2022-Q1,218.4308778150945,198.05625475765532,110.29
Canada,2022-Q2,222.5054128237039,198.05625475765532,112.34
Canada,2022-Q3,223.33225360996983,198.05625475765532,112.76
Canada,2022-Q4,222.5054128237039,198.05625475765532,112.34
Canada,2023-Q1,221.50127009564073,202.80842460108605,109.22
Canada,2023-Q2,221.3239681538435,202.80842460108605,109.13
Canada,2023-Q3,221.2660040574867,202.80842460108605,109.1
Canada,2023-Q4,220.61646521301805,202.80842460108605,108.78
Canada,2024-Q1,220.3794943485006,211.94667152292575,103.98
Czechia,2008-Q1,100.0,100.0,100.0
Czechia,2008-Q2,104.20081967213115,100.0,104.2
Czechia,2008-Q3,105.94262295081968,100.0,105.94
Czechia,2008-Q4,105.12295081967213,100.0,105.12
Czechia,2009-Q1,103.38114754098362,99.52969076525491,103.87
Czechia,2009-Q2,103.48360655737704,99.52969076525491,103.97
Czechia,2009-Q3,103.17622950819674,99.52969076525491,103.66
Czechia,2009-Q4,100.7172131147541,99.52969076525491,101.19
Czechia,2010-Q1,99.69262295081968,100.54203812772309,99.16
Czechia,2010-Q2,100.61475409836066,100.54203812772309,100.07
Czechia,2010-Q3,99.38524590163935,100.54203812772309,98.85
Czechia,2010-Q4,98.7704918032787,100.54203812772309,98.24
Czechia,2011-Q1,98.46311475409836,99.97127927128562,98.49
Czechia,2011-Q2,99.59016393442623,99.97127927128562,99.62
Czechia,2011-Q3,97.95081967213115,99.97127927128562,97.98
Czechia,2011-Q4,96.72131147540985,99.97127927128562,96.75
Czechia,2012-Q1,96.31147540983606,99.62630729224001,96.67
Czechia,2012-Q2,96.4139344262295,99.62630729224001,96.78
Czechia,2012-Q3,96.31147540983606,99.62630729224001,96.67
Czechia,2012-Q4,96.4139344262295,99.62630729224001,96.78
Czechia,2013-Q1,95.90163934426229,99.2894311007325,96.59
Czechia,2013-Q2,96.4139344262295,99.2894311007325,97.1
Czechia,2013-Q3,96.31147540983606,99.2894311007325,97.0
Czechia,2013-Q4,96.6188524590164,99.2894311007325,97.31
Czechia,2014-Q1,97.64344262295083,101.87006623420582,95.85
Czechia,2014-Q2,98.15573770491804,101.87006623420582,96.35
Czechia,2014-Q3,98.97540983606558,101.87006623420582,97.16
Czechia,2014-Q4,99.79508196721312,101.87006623420582,97.96
Czechia,2015-Q1,100.81967213114756,103.81854869738581,97.11
Czechia,2015-Q2,102.76639344262296,103.81854869738581,98.99
Czechia,2015-Q3,103.17622950819674,103.81854869738581,99.38
Czechia,2015-Q4,104.20081967213115,103.81854869738581,100.37
Czechia,2016-Q1,105.63524590163935,106.64171598250182,99.06
Czechia,2016-Q2,107.6844262295082,106.64171598250182,100.98
Czechia,2016-Q3,110.5532786885246,106.64171598250182,103.67
Czechia,2016-Q4,115.77868852459017,106.64171598250182,108.57
Czechia,2017-Q1,119.05737704918033,111.39305949252314,106.88
Czechia,2017-Q2,123.15573770491804,111.39305949252314,110.56
Czechia,2017-Q3,125.92213114754101,111.39305949252314,113.04
Czechia,2017-Q4,126.02459016393443,111.39305949252314,113.14
Czechia,2018-Q1,130.43032786885246,115.98423003792114,112.46
Czechia,2018-Q2,137.1926229508197,115.98423003792114,118.29
Czechia,2018-Q3,142.0081967213115,115.98423003792114,122.44
Czechia,2018-Q4,143.0327868852459,115.98423003792114,123.32
Czechia,2019-Q1,145.59426229508196,119.83194032165787,121.5
Czechia,2019-Q2,148.87295081967216,119.83194032165787,124.23
Czechia,2019-Q3,150.20491803278688,119.83194032165787,125.35
Czechia,2019-Q4,151.53688524590166,119.83194032165787,126.46
Czechia,2020-Q1,156.25,121.91853781930855,128.16
Czechia,2020-Q2,160.65573770491807,121.91853781930855,131.77
Czechia,2020-Q3,165.1639344262295,121.91853781930855,135.47
Czechia,2020-Q4,168.34016393442624,121.91853781930855,138.08
Czechia,2021-Q1,175.2049180327869,127.57515447118695,137.33
Czechia,2021-Q2,184.3237704918033,127.57515447118695,144.48
Czechia,2021-Q3,200.0,127.57515447118695,156.77
Czechia,2021-Q4,210.75819672131146,127.57515447118695,165.2
Czechia,2022-Q1,227.45901639344262,127.23946380646962,178.76
Czechia,2022-Q2,229.91803278688528,127.23946380646962,180.7
Czechia,2022-Q3,230.22540983606555,127.23946380646962,180.94
Czechia,2022-Q4,223.5655737704918,127.23946380646962,175.7
Czechia,2023-Q1,222.64344262295083,129.65560703781387,171.72
Czechia,2023-Q2,225.10245901639342,129.65560703781387,173.62
Czechia,2023-Q3,225.51229508196724,129.65560703781387,173.93
Czechia,2023-Q4,225.0,129.65560703781387,173.54
Czechia,2024-Q1,224.6926229508197,131.93476391144264,170.31
Denmark,1995-Q1,100.0,100.0,100.0
Denmark,1995-Q2,104.00052673163023,100.0,104.0
Denmark,1995-Q3,106.54727416381355,100.0,106.55
Denmark,1995-Q4,109.4548327627074,100.0,109.45
Denmark,1996-Q1,111.27469054516723,101.10301017085457,110.06
Denmark,1996-Q2,113.81880431919937,101.10301017085457,112.58
Denmark,1996-Q3,117.09244140110616,101.10301017085457,115.81
Denmark,1996-Q4,122.1833026073216,101.10301017085457,120.85
Denmark,1997-Q1,125.45430603107717,100.67551234784207,124.61
Denmark,1997-Q2,128.72794311298398,100.67551234784207,127.86
Denmark,1997-Q3,132.0015801948907,100.67551234784207,131.12
Denmark,1997-Q4,133.0919146694759,100.67551234784207,132.2
Denmark,1998-Q1,135.63866210165924,104.00165971610053,130.42
Denmark,1998-Q2,140.72952330787464,104.00165971610053,135.31
Denmark,1998-Q3,142.91019225704503,104.00165971610053,137.41
Denmark,1998-Q4,145.09086120621546,104.00165971610053,139.51
Denmark,1999-Q1,147.27416381353703,103.05090930419631,142.91
Denmark,1999-Q2,149.45483276270744,103.05090930419631,145.03
Denmark,1999-Q3,152.36502501975247,103.05090930419631,147.85
Denmark,1999-Q4,152.72846984461415,103.05090930419631,148.21
Denmark,2000-Q1,155.2752172767975,105.15415657972117,147.66
Denmark,2000-Q2,159.27311035027657,105.15415657972117,151.47
Denmark,2000-Q3,162.5467474321833,105.15415657972117,154.58
Denmark,2000-Q4,164.36397155649198,105.15415657972117,156.31
Denmark,2001-Q1,167.63760863839877,108.56674887798235,154.41
Denmark,2001-Q2,169.4548327627074,108.56674887798235,156.08
Denmark,2001-Q3,171.27469054516723,108.56674887798235,157.76
Denmark,2001-Q4,170.18435607058206,108.56674887798235,156.76
Denmark,2002-Q1,171.638135370029,111.63423389590066,153.75
Denmark,2002-Q2,174.91177245193578,111.63423389590066,156.68
Denmark,2002-Q3,175.63866210165918,111.63423389590066,157.33
Denmark,2002-Q4,176.00210692652098,111.63423389590066,157.66
Denmark,2003-Q1,176.36555175138267,113.66095046793112,155.17
Denmark,2003-Q2,179.63655517513826,113.66095046793112,158.05
Denmark,2003-Q3,181.4564129575981,113.66095046793112,159.65
Denmark,2003-Q4,181.81985778245985,113.66095046793112,159.97
Denmark,2004-Q1,186.54727416381354,116.53040331064908,160.08
Denmark,2004-Q2,193.8188043191994,116.53040331064908,166.32
Denmark,2004-Q3,199.27311035027654,116.53040331064908,171.01
Denmark,2004-Q4,203.27363708190677,116.53040331064908,174.44
Denmark,2005-Q1,212.65472741638138,118.56371635994023,179.36
Denmark,2005-Q2,224.00316038978144,118.56371635994023,188.93
Denmark,2005-Q3,237.45588622596796,118.56371635994023,200.28
Denmark,2005-Q4,253.0050039504873,118.56371635994023,213.39
Denmark,2006-Q1,269.3626547274164,121.46457732569682,221.76
Denmark,2006-Q2,285.0934948643666,121.46457732569682,234.71
Denmark,2006-Q3,292.36502501975247,121.46457732569682,240.7
Denmark,2006-Q4,294.08217013431664,121.46457732569682,242.11
Denmark,2007-Q1,296.9897287332104,120.79586143521624,245.86
Denmark,2007-Q2,297.4558862259679,120.79586143521624,246.25
Denmark,2007-Q3,298.1854095338426,120.79586143521624,246.85
Denmark,2007-Q4,294.4456149591784,120.79586143521624,243.75
Denmark,2008-Q1,291.5380563602845,121.0192156748118,240.9
Denmark,2008-Q2,291.638135370029,121.0192156748118,240.98
Denmark,2008-Q3,282.54674743218334,121.0192156748118,233.47
Denmark,2008-Q4,262.82064787990527,121.0192156748118,217.17
Denmark,2009-Q1,248.28022122728473,125.45833753247484,197.9
Denmark,2009-Q2,246.54727416381363,125.45833753247484,196.52
Denmark,2009-Q3,248.36449828812226,125.45833753247484,197.97
Denmark,2009-Q4,249.0071108770082,125.45833753247484,198.48
Denmark,2010-Q1,250.8243350013168,128.9674786520733,194.49
Denmark,2010-Q2,254.1848828022123,128.9674786520733,197.09
Denmark,2010-Q3,255.2752172767975,128.9674786520733,197.94
Denmark,2010-Q4,255.54911772451936,128.9674786520733,198.15
Denmark,2011-Q1,251.55122465104034,130.76506484108813,192.37
Denmark,2011-Q2,251.638135370029,130.76506484108813,192.44
Denmark,2011-Q3,245.0934948643666,130.76506484108813,187.43
Denmark,2011-Q4,238.10113247300504,130.76506484108813,182.08
Denmark,2012-Q1,236.6473531735581,130.304314100984,181.61
Denmark,2012-Q2,236.72899657624438,130.304314100984,181.67
Denmark,2012-Q3,237.09244140110616,130.304314100984,181.95
Denmark,2012-Q4,238.10113247300504,130.304314100984,182.73
Denmark,2013-Q1,240.2818014221754,130.80542081389638,183.69
Denmark,2013-Q2,242.91019225704508,130.80542081389638,185.7
Denmark,2013-Q3,242.1833026073216,130.80542081389638,185.15
Denmark,2013-Q4,244.28232815380565,130.80542081389638,186.75
Denmark,2014-Q1,245.00921780352917,132.31592693841193,185.17
Denmark,2014-Q2,250.54780089544383,132.31592693841193,189.36
Denmark,2014-Q3,249.45746642085857,132.31592693841193,188.53
Denmark,2014-Q4,272.372925994206,132.31592693841193,205.85
Denmark,2015-Q1,277.37687648143276,138.05610426198518,200.92
Denmark,2015-Q2,265.45693968922836,138.05610426198518,192.28
Denmark,2015-Q3,270.1448511983145,138.05610426198518,195.68
Denmark,2015-Q4,271.77508559388997,138.05610426198518,196.86
Denmark,2016-Q1,278.95707137213594,143.37328439198404,194.57
Denmark,2016-Q2,283.49486436660527,143.37328439198404,197.73
Denmark,2016-Q3,286.8949170397683,143.37328439198404,200.1
Denmark,2016-Q4,291.8093231498552,143.37328439198404,203.53
Denmark,2017-Q1,295.588622596787,146.09533688553128,202.33
Denmark,2017-Q2,302.39399525941536,146.09533688553128,206.98
Denmark,2017-Q3,308.44087437450617,146.09533688553128,211.12
Denmark,2017-Q4,312.59942059520677,146.09533688553128,213.97
Denmark,2018-Q1,317.5138267052937,149.8188711809308,211.93
Denmark,2018-Q2,323.5607058203845,149.8188711809308,215.97
Denmark,2018-Q3,322.0489860416118,149.8188711809308,214.96
Denmark,2018-Q4,320.15801948907034,149.8188711809308,213.7
Denmark,2019-Q1,320.15801948907034,152.1283759003478,210.45
Denmark,2019-Q2,325.07242559915727,152.1283759003478,213.68
Denmark,2019-Q3,323.18409270476695,152.1283759003478,212.44
Denmark,2019-Q4,325.8282854885436,152.1283759003478,214.18
Denmark,2020-Q1,327.3400052673163,150.8995069614104,216.93
Denmark,2020-Q2,331.8777982617857,150.8995069614104,219.93
Denmark,2020-Q3,339.815643929418,150.8995069614104,225.19
Denmark,2020-Q4,350.39768238082695,150.8995069614104,232.21
